text,label
"Subject: enron / hpl actuals for october 2 , 2000
teco tap 60 . 000 / enron ; 40 . 000 / hpl iferc
ls hpl lsk ic 15 . 000 / hpl iferc",Safe
"Subject: to : all domestic employees who participate in the enron corp
savings plan
october 26 is fast approaching !
mark your calendar - -
as the enron corp . savings plan moves to a new administrator !
as a savings plan participant , friday , october 26 at 3 : 00 pm cst will be your last day to :
? transfer investment fund balances and make contribution allocation changes
? change your contribution rate for the november 15 th payroll deductions
? enroll if you were hired before october 1
two important reminders :
? vanguard lifestrategy investment options are being replaced with fidelity freedom funds and ;
? your funds will remain invested in the funds chosen as of 3 : 00 pm cst until 8 : 00 am november 20 .
at 8 : 00 am cst , november 20 the savings plan system re - opens with great new features .
should you need assistance during the transition period , call ext . 3 - 7979 and press option 6 . this option will be available from 8 : 00 am cst october 29 until 5 : 00 pm cst november 19 .
enron benefits . . . keeping pace with your lifestyle .",Safe
"Subject: re : new eol product
the texas gas group will definitely be rolling out a "" super peak "" 5 x 8 product
for gas delivery from 1300 to 2100 cdt . if we decide to roll out another
product , probably a "" peak "" 5 xl 2 ( 900 to 2100 cdt ) we will let you know
sometime today .
we will relay the prices to you on monday .
dale neuner 06 / 23 / 2000 09 : 43 am
to : steve venturatos / hou / ect @ ect , melba lozano / hou / ect @ ect , sheri
thomas / hou / ect @ ect , robert b cass / hou / ect @ ect
cc :
subject : re : new eol product
steve -
one issue that immediately comes to mind is the ' general terms and
conditions ' ability to handle intra - day nominations . . this may require a new
product type and gtc .
are we presently trading this product otc , or is this unprecedented ?
dale
to : dale neuner / hou / ect @ ect
cc :
subject : new eol product
- - - - - - - - - - - - - - - - - - - - - - forwarded by melba lozano / hou / ect on 06 / 23 / 2000 09 : 30
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : steve venturatos 06 / 23 / 2000 09 : 29 am
to : sheri thomas / hou / ect @ ect , melba lozano / hou / ect @ ect
cc :
subject : new eol product
we are finalizing plans to introduce a new gas products ( s ) for july . the
product ( s ) would be an hourly product either 5 x 8 or 5 xl 2 or 5 xl 6 .
even though we have not decided which product to introduce , i thought i would
give you a heads up to keep you in the loop .",Safe
"Subject: pathing procedures for buybacks
to path a buyback { mop ; supply list } with an existing market deal
{ typically baseload } please follow these steps :
theory # 1 : example ; supply deal = 5 . 0 / d supply deal = 7 . 0 / d & market deal = 10 . 0 / d
1 ) follow steps 1 & 2 in theory # 1 .
2 . ) additionally , create a service transportation contract { i . e . k - 215 } in
the path list .
2 . ) path 7 . 0 on the "" buy / sell "" path list contract and 10 . 0 on the
transport { i . e . k - 215 } contract .
this procedure will eliminate an out - of - balance in mop for both the "" supply
deal and the market deal "" and send 3 . 0 to pop via x - port k - 215 .
note : never path a buyback { supply deal } using a receipt transport contact
and the { market deal } using a delivery transport contract .
pop ' s should only reflect the "" net "" on these two transactions { buyback
and baseload deal } .",Safe
"Subject: enron actuals for june 02 thru 04 , 2000
june 2 teco tap 56 . 250 / hpl iferc
texoma 20 . 000 / hpl iferc
ls hpl katy 40 . 000 / enron
june 3 teco tap 30 . 000 / enron
60 . 000 /
hpl iferc
june 4 teco tap 75 . 000 / hpl iferc",Safe
"Subject: on - call notes
please see the attached file for on - call notes .
bob",Safe
"Subject: 19 th noms on copanos
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 18 / 2000
11 : 11 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 01 / 18 / 2000 10 : 48 : 53 am
to : ami chokshi / corp / enron @ enron
cc :
subject : 19 th noms on copanos
( see attached file : hpl - jan . xls )
- hpl - jan . xls",Safe
"Subject: lst rev feb . 2000 josey ranch nom
- - - - - - - - - - - - - - - - - - - - - - forwarded by susan d trevino / hou / ect on 02 / 16 / 2000
09 : 43 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
bob withers on 02 / 16 / 2000 09 : 37 : 09 am
to : susan d trevino / hou / ect @ ect
cc : stretch brennan , kevin mclarney ,
vance l taylor / hou / ect @ ect
subject : lst rev feb . 2000 josey ranch nom
here ' s revised february 2000 ( effective 2 / 17 / 00 ) setup for josey : ( using
1 . 075 btu / mcf ) note : btu revision
* gas deliveries into hpl
12 , 400 mmbtu / d for kri ( net
reduction of mmbtu / d )
12 , 400 mmbtu / d into hpl
bob withers > <
kcs energy , 5555 san felipe , suite 1200
houston , tx 77056
voice mail / page 713 - 964 - 9434",Safe
"Subject: calpine daily gas nomination
>
>
julie , as i mention earlier we hope to start the unit this afternoon but
are still experiencing difficulties . i will keep you informed . thanks .
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc
- calpine daily gas nomination 1 . doc",Safe
"Subject: enron / hpl actuals for october 5 , 2000
teco tap 60 . 000 / enron ; 65 . 000 / hpl iferc
ls hpl lsk ic 15 . 000 / hpl iferc",Safe
"Subject: re : potential volume list for march , 2000
fyi . . . this well should come on the lst week of march , but does have gas daily
mid month pricing for the first month . thanks .
susan
smith
02 / 22 / 2000 01 : 44 pm
to : daren j farmer / hou / ect @ ect
cc : melissa graves / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , vance l
taylor / hou / ect @ ect , jill t zivley / hou / ect @ ect
subject : potential volume list for march , 2000
darren :
this is potential new volume for march , 2000 :
counterparty meter volume mid month gas daily ?
cico oil & gas co . tba 2117 mmbtu per day yes
this number is not in vance ' s production estimate . this well is anticipated
to come on the first week of march but earlier is possible .
please let me know if you need any additional information .
susan smith x 33321",Safe
"Subject: re : new production - sitara deals needed
vance ,
deals # 348725 ( 6 / 10 - 6 / 30 ) and # 348729 ( 7 / 1 - 7 / 31 ) have been created and
entered in sitara for hesco .
hillary ,
do not confirm .
bob
vance l taylor
07 / 28 / 2000 01 : 24 pm
to : robert cotten / hou / ect @ ect
cc : lisa hesse / hou / ect @ ect , trisha hughes / hou / ect @ ect , heidi
withers / hou / ect @ ect , hillary mack / corp / enron @ enron , susan smith / hou / ect @ ect ,
donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : new production - sitara deals needed
bob ,
the following production is now on - line and a ticket should be created and
entered into sitara based on the following :
counterparty meter volumes price period
hesco gathering oil co 9835 600 mmbtu / d 96 % gas daily less $ 0 . 14
6 / 10 - 7 / 31
samson lone star limited 9845 3000 mmbtu / d 100 % gas daily less $ 0 . 10 7 / 21 -
7 / 31
winn exploration co . , inc . 9847 800 mmbtu / d 100 % gas daily less $ 0 . 13 7 / 25
- 7 / 31
( for fuel use less 3 . 35 % of del vols )
fyi , susan has created and submitted committed reserves firm tickets for the
remaining term of the deal beginning with the month of august . additionally ,
these are producer svcs . deals and should be tracked in the im wellhead
portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",Safe
"Subject: fw : fw : gap gift certificates
- - - - - original message - - - - -
from : fletcher , thomas
sent : friday , march 31 , 2000 8 : 27 am
to : beard , jaime ; canedy , frank ; almaguer , michael ; dewey , daniel ; glover ,
rusty ; walker , cole ; young , steve ; abbott , todd ; sanchez , jose ; parker baum
( e - mail ) ; ' , eprakop @ earthlink . net , ' ; ' eric wilson ' ; ' bsneed @ enscoinc . com ' ;
mike marchand ( e - mail ) ; ' ctlockwood @ aol . com ' ; ' burke , donovan ( cci - new
orleans ) ' ; ' tim herbst ' ; amy pickle ( e - mail ) ; angela barulli ( e - mail ) ;
ashley burt ( e - mail ) ; brandon reed ( e - mail ) ; carrie johns ( e - mail ) ; chad
leeper ( e - mail ) ; cliff gulett ( e - mail ) ; eric burcham ( e - mail ) ; erik prakop
( e - mail ) ; greg juneau ( e - mail ) ; jen black ( e - mail ) ; jeremy burt ( e - mail ) ;
joy moore ( e - mail ) ; julie duerler ( e - mail ) ; julie hanibal ( e - mail ) ; karamie
carrigan ( e - mail ) ; katie portacci ( e - mail ) ; kern courtney ( e - mail ) ; laura
follette ( e - mail ) ; lillian lofton ( e - mail ) ; matt england ( e - mail ) ; mike mike marchand ( e - mail ) ; parker baum ( e - mail ) ;
rebecca kubs ( e - mail ) ; rhett rogers ( e - mail ) ; shelly abrahm ( e - mail ) ; tommy
mount ( e - mail ) ; troy combs ( e - mail ) ; ' shilling , aaron ( a . r . ) ' ; amy pickle
( e - mail )
subject : fw : fw : gap gift certificates
if this doesn ' t work i ' m soory for wasting everyones precious time ! what ' s
up !
- - - - - original message - - - - -
from : donnie vandeven sutton , charlie ; sutton , brenda ; sutton , billy ;
richardson , tiffany ; morgan , amy ; michelle bailey ; marshall , florence ;
kassim , janan ; eshleman , trisha ; crum , lesley ; chevis , tonya ; black , jenn
subject : fw : fw : gap gift certificates
- - - - - original message - - - - -
from : katiebc >
to : kathy > ; sace brown
> ; mary
claude glass > ; mama > ; kelly lee > ; glen brown > ; ginny tucker >
date : tuesday , march 07 , 2000 5 : 56 pm
subject : fw : fw : gap gift certificates
- - - - - original message - - - - -
from : creative images >
to : cornfkgirl 55 @ aol . com > ; terree
skovack @ summitbank . com > ; saran 2201 @ aol . com
> ; nrcandles @ aol . com > ; lisa grayo > ; jborgl 000 @ enter . net
> ; ' fossesca , gina ' > ; betsy basgall
>
date : saturday , february 26 , 2000 6 : 00 pm
subject : fw : fw : gap gift certificates
- - - - - original message - - - - -
from : cross , thomas g .
to : bill etkin ( e - mail ) ; billy ( e - mail )
; cali ( e - mail ) ;
danny ( e - mail ) ; jake ( e - mail )
; klonis ( e - mail )
; kuch ( e - mail ) ; laff ( e - mail )
; lawson
( e - mail ) ; lori ( e - mail ) ; mark murray
( e - mail ) ; paula
( e - mail ) ; ragu ( e - mail ) ; scott hoagburg ( e - mail )
; tom kerr
( e - mail ) ; walrus ( e - mail )
sent : wednesday , february 23 , 2000 11 : 13 am
subject : fw : fw : gap gift certificates
- - - - - original message - - - - -
from : deanna lenchak [ mailto : d _ lenchak @ hotmail . com
]
sent : wednesday , february 23 , 2000 1 : 37 pm
to : lsgoodrich @ aol . com ; dgoldstein @ alloy . com
;
helato 0 @ msx . kraft . geis . com ;
voreilll @ rodalepress . com ;
jennifer . devers @ columbia . ppdi . com
; dtolearyl 3 @ hotmail . com ;
fbcampbell @ hotmail . com ;
morganj @ email . chop . edu ; njsnoop @ aol . com
;
glamesta @ hrads . com ; june 30 _ 73 @ hotmail . com
; redsgilmore @ yahoo . com
;
tgcross @ delinvest . com ; eesmith @ delinvest . com
; saegerr @ iconus . com
;
kathnkirk @ aol . com ; glcarbo @ delinvest . com
; gerdman @ delinvest . com
;
ktrifiletti @ philamuseum . org ;
cbuynak @ mail . phila . kl 2 . pa . us ;
hmurray @ ingfunds . com ; katemiddle @ aol . com
; kathyrnl @ hotmail . com
;
kherncane @ acsysinc . com ;
marybeth . oleary @ bms . com ;
sandra _ luckowski @ strategicweather . com
; segeorge @ delinvest . com
;
timothy _ oleary @ gmaccm . com
subject : fwd : fw : gap gift certificates
> from : njsnoop @ aol . com
> to : jaca 527 @ aol . com , bwestrich @ hotmail . com
, prc 246 @ aol . com ,
> d _ lenchak @ hotmail . com , tanzo 44 @ aol . com
, dscoppin @ aol . com ,
> ced 423 @ aol . com , potseo 07 @ aol . com
, glamesta @ hrads . com ,
> gabbol 999 @ aol . com , ecushorty 26 @ yahoo . com
, ff 74 @ aol . com ,
> ajax 991107 @ aol . com , jen . brown @ huntoon . com
, jgaughran @ syscom - inc . com
,
> katemiddle @ aol . com , kdavis @ coadgroup . com
, kristen 327 @ hotmail . com
,
> leahd 75 @ aol . com , jgrehl @ advanstar . com
, kattr 51 @ aol . com ,
> sandra _ luckowski @ strategicweather . com
> subject : fwd : fw : gap gift certificates
> date : tue , 22 feb 2000 23 : 16 : 25 est
>
>
get your private , free email at http : / / www . hotmail . com
_ _ _ _ _
message - id : >
from : dscoppin @ aol . com
to : dadams @ foodtv . com , daveadaml @ aol . com
, ajax 991107 @ aol . com
,
bemor @ worldnet . att . net ,
rabogal 23 @ aol . com , yadil 31 @ hotmail . com
,
dcoppin @ erac . com , njsnoop @ aol . com
, kevin _ grimstead @ peoplemag . com
,
leshell @ prodigy . net ,
keshawn . a . mccleod @ tst . tracor . com ,
shammara @ hotmail . com , luvlee 9538 @ aol . com
, kmccleod @ yahoo . com
,
ram 312 @ gateway . net ,
raywilliamsl 0 @ hotmail . com ,
cquerol 714 @ aol . com ,
mrascoe @ midd . sps . kl 2 . va . us ,
karwood @ hotmail . com , salisbo @ alpha . ecsu . edu
,
tuneloc @ hotmail . com , mbso 8 @ aol . com
, aonee @ zdnetmail . com ,
rsol 732412 @ aol . com , weslypipesl @ excite . com
, twill @ aol . com ,
ahhaprol @ aol . com
subject : fwd : fw : gap gift certificates
date : tue , 22 feb 2000 13 : 44 : 16 - 0500
mime - version : 1 . 0
x - mailer : internet mail service ( 5 . 5 . 2448 . 0 )
content - type : message / rfc 822
message - id :
from : "" adams , david "" >
to : "" ' tusgar _ hefa @ newyorklife . com ' ""
> ,
"" ' anna _ wong @ newyorklife . com ' "" > ,
"" ' tara _ felton @ am . newyorklife . com '
"" > ,
"" ' chantale _ olivier @ am . newyorklife . com '
""
> , ""
' andrews _ tara @ jpmorgan . com ' ""
> , ""
' pconnor @ bridge . com ' "" > ,
"" romano , carmine "" > , ""
' dscoppin @ aol . com ' ""
>
subject : fw : gap gift certificates
date : tue , 22 feb 2000 10 : 22 : 15 - 0500
mime - version : 1 . 0
x - mailer : internet mail service ( 5 . 5 . 2448 . 0 )
content - type : text / plain
- - - - - original message - - - - -
from : infante , teresa
sent : friday , february 18 , 2000 5 : 20 pm
to : adams , david ; beckles , michelle ; cindy cammon ; diaz , josh ; jones ,
tanya ; moseley , joe ; daniel , stephanie ; clarke - porter , althea ;
sepulveda , maria
subject : fw : gap gift certificates
- - - - - original message - - - - -
from : angel l . vale jr . [ mailto : toro 94 @ excite . com
]
sent : thursday , february 17 , 2000 1 : 27 pm
to : anthony aldano ; jimenez 57 @ aol . com ;
aleon @ related . com ;
wolivare @ stern . nyu . edu ; jqd 3093 @ is 3 . nyu . edu
; rh 7 @ stern . nyu . edu
;
wo 200 @ is 5 . nyu . edu ; aherrera @ stevens - tech . edu
; aaldano @ hotmail . com
;
gardell - b @ rocketmail . com ;
robert . cardona @ bcjsystems . com ;
drjc 8297 @ aol . com ; angel . vale @ bigfoot . com
; oscarvelez @ aol . com
;
lavillalon @ launidadlatina . org ;
aachecar @ usa . net ; lul - step @ egroups . com
cc : mgbabyface @ aol . com ; safire 906 @ aol . com
; lpcarden @ phjw . com ;
kasper _ 8 @ yahoo . com ; rubyl 32 @ excite . com
subject : gap gift certificates
subject : gap certificates
hey guys , i finally found one that is true ! i went down to the
gap myself and redeemed my gift certificates already ! ! ! i sent
enough e - mails to get over two hundred dollars worth of clothes from
the gap ! you know , with all the crap sent over the mail , it is good to
know that something finally rings true in this environment of virtual
deception . send it to everyone you know , and you too can have a whole new
wardrobe , courtesy of the gap ! isn ' t it grand ?
hi ! my name is janelle mccan , founder of the gap .
you have probably heard about the e - mail from abercrombie and fitch offering
twenty five dollar gift certificates to every five people you sent that
letter to . my question is : did it work ? most of you who tried it will
probably say no .
but this letter is not prank like others you have experienced . i am offering
thirty five dollar gift certificates to every seven people you send this to .
when you have finished sending this letter to as many people as you wish , a
screen will come up . it will tell you how much you have earned in gap gift
certificates . print that screen out and bring it to your local gap store .
the sales clerk will give you your certificates and you can shop baby ! this
is a sales promotion to get our name out to young people around the world .
we
believe this project can be a success , but only with your help .
thank you for your support !
sincerely ,
janelle mccan
founder of gap
get 100 % free internet access powered by excite
visit http : / / freeworld . excite . com
- attl . htm",Safe
"Subject: april , 2001 gathering contracts
daren ,
fyi .
bob",Safe
"Subject: expense report receipts not received
employee name : jerry farmer
report name : daren farmer
report date : 9 / 7 / 01
report id : 82 c 5 aabda 37 bl 1 d 5 b 43 e
submitted on : 9 / 7 / 01
receipts for this expense report have not yet been received . if receipts have been mailed , please disregard this message .",Safe
"Subject: new enrononline functionality
in order to continually develop and make improvements to the functionality of enrononline we are rolling out several changes tonight , which will be in effect on monday august 20 , 2001 . some of these changes will affect stack manager while others affect the website . a summary of these changes is listed below .
stack manager changes
top of stack limit orders - this feature will allow the price submitted via limit orders to be displayed on the website if their bid or offer is better than the trader ' s stack price . stack manger will list the price and the names of counterparties submitting such orders on the floated stack window . orders will be queued by price and time stamp . when a counterparty trades on a "" top of stack entry "" it will create back to back transactions ; one between enron and the counterparty submitting the order , and the other between enron and the counterparty clicking on the website .
in order to turn on this functionality select the "" allowed top of stack "" option , in the orders section of the product properties page . if regular limit order functionality is desired the "" allowed "" option should be selected .
please note that this feature will be released in a disabled mode and will be turned on sometime next week after determining which business units want to roll this out .
restricted top of stack limit orders - this feature will allow the price submitted only by internal traders via limit orders to be displayed on the website if their bid or offer is better than the trader ' s stack price . stack manger will list price and the names of counterparties submitting such orders on the floated stack window . orders will be queued by price and time stamp . when a counterparty trades on a "" top of stack entry "" it will create back to back transactions one between enron and the counterparty submitting the order , and the other between enron and the counterparty clicking on the website .
in order to turn on this functionality select the "" allowed as restricted top of stack "" option , in the orders section of the product properties page . if regular limit order functionality is desired the "" allowed "" option should be selected . if a product has active orders against it you will not be able to select the "" restricted top of stack "" feature .
advanced filtering ability on all products tab - drop down filtering capability is now available for each field in the all products tab in stack manager . in order to filter click on the arrow next to the field title . a drop down box with a list of attributes will appear . highlight the attribute by which you wish to filter . to turn off the filter click on the arrow and select the "" all "" option from the drop down box .
website changes
new submission screen for restricted top of stack limit orders - the submission screen for products that allow top of stack or restricted top of stack limit orders is as follows .
the submit button on the left makes a submission for a normal transaction , while the button on the right will submit as a limit order . in case of the restricted top of stack limit orders only internal traders will see the new submission box .
price of limit orders
modify limit orders
customers now have the ability to modify the price of any active order . in order to do so highlight the order to be modified and use the plus or minus sign next to the price field on at the top of the "" today ' s orders "" section . the price will move up or down in the same increments as the tick size for that product . once the price is at the desired level click the "" set "" button and the price will be modified . another way to modify the price on a limit order is to click on the price field on a particular limit order . you will see a box with plus , minus and set buttons that allow you to modify that order .
expiration time for limit orders
customers can now place limit orders with expiration times of up to 30 days . currently they may place orders for only up to 12 hours .
float the today ' s orders section
you can now float the "" limit order "" section . in order to do so , right click in the "" today ' s orders "" section and select the float window option . in order to make the window "" stay on top "" right click on the floated window and select the stay on top option .
mid market client - mid market originators will now have the ability to transact on behalf of their customers , while including their desired margin on the trade , on enrononline products . in order to do so click on the bid or offer price , a customised submission window will appear . select the counterparty for whom you wish to transact from a drop down list , enter the desired customer price and margin and click submit . for example if a customer wants to buy nymex sep 01 at 3 . 36 and you wish to have a 1 cent margin , please enter 3 . 36 as the desired price and 0 . 01 as the margin . the system will trade the order when the enrononline offer for nymex sep 01 is at 3 . 35 , book the trade at 3 . 36 and record the 0 . 01 origination amount .
in order to be set up to use this functionality . please call the enrononline product control group .
changes to website passwords - as an added security measure , which has been requested by many customers , some new password rules have been instituted . first , the password cannot be equal to the login id . second , each user will be prompted to change his password every 90 days . these rules apply to all website passwords for both internal and external users .
please note stack manager changes will be available all traders as of monday august 20 , 2001 . the changes to the website will be rolled out to a few internal users on monday with the rest of the internal users being upgraded monday night , and external users by the end of the week . over the next couple of weeks all users will be prompted to change their website passwords .
if you have any questions regarding these changes please contact me at 713 - 853 - 1787 .
savita puthigai
",Safe
"Subject: re : pg & e texas meeting
recap of pg & e texas meeting 4 / 12 / 00 .
volume issues :
? sherlyn schumack will provide stacey neuweiler with volume variances by day
and contract as soon as possible ( preferably the same day allocation is
received ) .
? stacey will notify sherlyn of correct volume or status if further research
is necessary as soon as possible .
? sherlyn will notify logistics , stacey , and lorraine of pg & e texas of
interconnect variances by day .
? each group will respond promptly to ensure payment can be made through the
system , eliminating manual line items on invoice .
? charlotte hawkins will see what was confirmed on the outstanding
interconnect issue for 2 / 00 , and daren or charlotte will make the necessary
correction .
rate issues :
? heidi withers will pull daily rates from pg & e texas bulletin board .
? greg steagall will provide heidi with service verification ( s ) and the daily
allocation summary received from pg & e texas during close , which shows rates
from pg & e texas .
? no action will be taken on rate variances where pg & e was paid per their
invoice . heidi has talked with brenda herod , and brenda is okay with this
course of action .
? there are four invoices from 1999 production where pg & e was underpaid , so
heidi and greg will work to correct those months to pay pg & e correctly .
there are no open invoices in settlements .
? it was noted that manual line items are not to be used to pay pg & e per
their invoice in the future . we expect to correct issues in the system prior
to the due date of the invoice unless there is a valid disagreement between
ena and pg & e . if ena has a valid disagreement , we will pay per ena  , s
verification .
daren has put in a request for legal to transfer the ena transport contracts
to hpl . this would eliminate stacey having to schedule the transport on ena
as well as the desk to desk deal . it would also prevent sherlyn from having
to allocate the transport expense contract and the brokered desk to desk
deal .
he has not had a response from legal yet .",Safe
"Subject: adjusted deal ticket
daren / o ' neal ,
effective 1 / 18 / 01 , deal ticket 137205 has been adjusted from a daily volume
of 2 , 773 to 25 . the meter # is 9748 and the trade zone is 10 .
bob",Safe
"Subject: re : cornhusker - lone star payments
thanks . james armstrong was able to give me enough history to prove out the idea that we ' ve more than paid for the lateral with usage - based charges . no need to call lone star .
rh
- - - - - original message - - - - -
from : farmer , daren j .
sent : friday , july 06 , 2001 3 : 57 pm
to : hill , garrick
subject : re : cornhusker - lone star payments
for the period of oct 2000 - apr 2001 , we have paid about 540 , 000 . may is estimated to be another 57 , 000 . the person who usually pays lone star is out of the office . we ' ll get her to call them on monday for payments prior to oct 2000 .
d
- - - - - original message - - - - -
from : hill , garrick
sent : friday , july 06 , 2001 8 : 12 am
to : armstrong , james ; farmer , daren j .
subject : cornhusker - lone star payments
importance : high
section 6 . 4 of tenaska iv ' s gas transportation agreement with lone star requires the shipper to pay transporter $ 1 , 040 , 000 in transportation fees and / or deficienty payments from the initial delivery date through december 31 , 2003 . do we know what the payments to lone star have been to date ? if not , can we find out by contacting lone star ?
rh",Safe
"Subject: enron / hpl actuals for september 22 - 24 , 2000
friday , september 22 , 2000
teco tap 45 . 000 / enron ; 105 . 000 / hpl gas daily
hpl ls katy 15 . 000 / enron
saturday , september 23 , 2000
teco tap 45 . 000 / enron ; 105 . 000 / hpl gas daily
hpl ls katy 15 . 000 / enron
sunday , september 24 , 2000
teco tap 57 . 500 / enron ; 1 . 875 / hpl gas daily
hpl ls katy 2 . 500 / enron",Safe
"Subject: re : nom / actual flow for april 4 th
we agree
"" eileen ponton "" on 04 / 05 / 2001 11 : 00 : 46 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : nom / actual flow for april 4 th
nom mcf mmbtu
20 , 000 19 , 909 20 , 447
btu = 1 . 027",Safe
"Subject: equistar
just sold some same day ( today ! ) gas to equistar @ meter 1553 . . . . whatever
flows there on this gas day will be priced @ $ 4 . 40 . . .
please enter into sitara
thanks ! ! !
lee",Safe
"Subject: fw : txu fuel deals imbalances
daren ,
the deals listed below are related to tufco imbalances . . . let me know if you have any objections to me entering the deals . . . o ' neal 3 - 9686
- - - - - original message - - - - -
from : griffin , rebecca
sent : thursday , june 28 , 2001 9 : 58 am
to : winfree , o ' neal d .
subject : txu fuel deals
as my voice mail said , could you add deals for the following :
date : 1 / 31 - 1 / 31
location : pgev / for tufco / 4300101
volume : 1 , 357 mmbtu
price : $ 3 . 94
this should be entered as a purchase with enron as buyer
date : 4 / 30 - 4 / 30
location : pgev / for tufco / 4300101
volume : 8 , 726 mmbtu
price : $ 3 . 94
this should be entered as a sale with enron as seller
date : 5 / 31 - 5 / 31
location : pgev / for tufco / 4300101
volume : 9 , 912 mmbtu
price : $ 3 . 94
this should be entered as a purchase with enron as buyer
this is related to the txu fuel wagner brown contract . please let me know if you have any questions .
thanks ,
rebecca
713 - 571 - 3189",Safe
"Subject: epgt
mike :
i am down to the last few error messages on the epgt quick response and also looking into the external pool for who 34 in unify . about 70 % of the line items have been cleaned up .
i need the following information from you as soon as possible .
1 . the downstream contract number for aquila marketing and a "" scheduled quantity report "" for the pooling contract who 34 , this is the report you would obtain from the pipeline at the end of each cycle to determine cuts etc . or you can give me the user id and password
and i can go pull it myself .
the epgt ' s it group is trying to research the correct duns # for aquila dallas marketing . if this issue is not resolved , i am planning on setting up a meeting with el paso on november 26 th at 1 : 30 at their offices and i would like for you to go with me . we will meet with their it and business group for about an hour or so .
your prompt attention to this will be greatly appreciated .
thank you .
shane lakho",Safe
"Subject: ehronline web address change
this message is intended for ehronline users only .
due to a recent change to ehronline , the url ( aka "" web address "" ) for
accessing ehronline needs to be changed on your computer . the change
involves adding the letter "" s "" to the "" http "" reference in the url . the url
for accessing ehronline should be : https : / / ehronline . enron . com .
this change should be made by those who have added the url as a favorite on
the browser .",Safe
"Subject: fw : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
daren -
please see my e - mail to julie below . can you change the price for me ?
thanks !
tess
- - - - - original message - - - - -
from : ray , tess
sent : monday , may 21 , 2001 2 : 36 pm
to : meyers , julie
subject : fw : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
importance : high
julie -
need price correction for 04 / 01 / 01 - 04 / 30 / 01 for deal # 413462 to agree with info from lee below . currently , deal shows for 04 / 01 first 10 , 000 / d @ hsc _ flw + 1 high gdp dh . sitara audit shows dfarmer changed price on 05 / 08 / 01 /
thanks !
tess
- - - - - original message - - - - -
from : meyers , julie
sent : tuesday , may 08 , 2001 11 : 01 am
to : ray , tess
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 08 / 2001 10 : 57 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lee l papayoti on 05 / 07 / 2001 04 : 54 pm
to : julie meyers / hou / ect @ ect
cc :
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
sa 413462 is not the buyback , it ' s the swing . . .
the first 10 , 000 / d under sa 413462 should be hsc _ flw + 1 high gdp d . a .
anything over 10 , 000 / d should be hsc _ flw + 2 high gdp da
this is for all months from octo 0 to sepol
julie meyers
05 / 07 / 2001 04 : 43 pm
to : lee l papayoti / hou / ect @ ect
cc :
subject : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
what do you think ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 07 / 2001 04 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : tess ray / enron @ enronxgate on 05 / 07 / 2001 02 : 58 pm
to : daren j farmer / enron @ enronxgate
cc : julie meyers / hou / ect @ ect
subject : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
darren -
please advise on the 04 / 01 price for sales deal # sa 413462 on this buyback ( swing deal ) . the contract shows the price for 04 / 01 should be the same price as shown for 03 / 01 & 05 / 01 ( i . e . 04 / 01 price for deal # sa 413462 should be : 10 , 000 @ hsc _ flw + 1 high gdp d . a . & 11 , 000 @ hsc _ flw + 2 high gdp da ) .
thanks !
tess ray
tess . ray @ enron . com
contract accountant , gas settlements ( sales )
houston pipe line co .
1201 louisiana , la 1524 b
houston , tx . 77002
tel : 713 - 571 - 3274 fax : 713 - 646 - 8875
",Safe
"Subject: hpl noms . for jan . 17 , 2001
( see attached file : hplnol 17 . xls )
- hplnol 17 . xls",Safe
"Subject: eastrans nomination change effective 8 / 8 / 00
please decrease deliveries to eastrans to 0 mmbtu / dy for 8 / 8 / 00
the redeliveries will be 0 as well .
the over - delivery quantity for the fuels cotton valley gas will be valued per
paragraph 3 of the contract price section in the transaction agreement .",Safe
